0.004505, 0.400000, 0.875000, 3.000000, -0.296959, 0.509478
0.004505, 0.400000, 0.875000, 5.000000, -0.093067, 0.099321
0.004505, 0.400000, 0.875000, 7.000000, -0.103071, 0.161613
0.004505, 0.400000, 0.875000, 9.000000, -0.146789, 0.126862
0.004505, 0.400000, 1.000000, 1.000000, -0.978763, 1.682041
0.004505, 0.400000, 1.000000, 3.000000, -0.230655, 0.392583
0.004505, 0.400000, 1.000000, 5.000000, -0.172167, 0.690559
0.004505, 0.400000, 1.000000, 7.000000, -0.073093, 0.097473
0.004505, 0.400000, 1.000000, 9.000000, -0.120850, 0.106002
0.006752, 0.400000, 0.500000, 1.000000, -2.436263, 8.822034
0.006752, 0.400000, 0.500000, 3.000000, -0.446621, 0.589036
0.006752, 0.400000, 0.500000, 5.000000, -0.166110, 0.175860
0.006752, 0.400000, 0.500000, 7.000000, -0.098971, 0.142254
0.006752, 0.400000, 0.500000, 9.000000, -0.152936, 0.147732
0.006752, 0.400000, 0.625000, 1.000000, -1.272548, 1.890744
0.006752, 0.400000, 0.625000, 3.000000, -0.328831, 0.477449
0.006752, 0.400000, 0.625000, 5.000000, -0.158669, 0.294849
0.006752, 0.400000, 0.625000, 7.000000, -0.127115, 0.220477
0.006752, 0.400000, 0.625000, 9.000000, -0.137301, 0.121972
0.006752, 0.400000, 0.750000, 1.000000, -1.213089, 1.893736
0.006752, 0.400000, 0.750000, 3.000000, -0.540354, 1.129985
0.006752, 0.400000, 0.750000, 5.000000, -0.185201, 0.387446
0.006752, 0.400000, 0.750000, 7.000000, -0.110349, 0.156271
0.006752, 0.400000, 0.750000, 9.000000, -0.135941, 0.135746
0.006752, 0.400000, 0.875000, 1.000000, -1.203042, 1.802616
0.006752, 0.400000, 0.875000, 3.000000, -0.315369, 0.523133
0.006752, 0.400000, 0.875000, 5.000000, -0.127517, 0.165865
0.006752, 0.400000, 0.875000, 7.000000, -0.084292, 0.106852
0.006752, 0.400000, 0.875000, 9.000000, -0.123840, 0.104895
0.006752, 0.400000, 1.000000, 1.000000, -0.910985, 1.351719
0.006752, 0.400000, 1.000000, 3.000000, -0.270033, 0.436594
0.006752, 0.400000, 1.000000, 5.000000, -0.131723, 0.240632
0.006752, 0.400000, 1.000000, 7.000000, -0.074162, 0.086396
0.006752, 0.400000, 1.000000, 9.000000, -0.130112, 0.112259
0.009000, 0.400000, 0.500000, 1.000000, -1.213879, 1.547298
0.009000, 0.400000, 0.500000, 3.000000, -0.387214, 0.629411
0.009000, 0.400000, 0.500000, 5.000000, -0.135181, 0.225605
0.009000, 0.400000, 0.500000, 7.000000, -0.138669, 0.320472
0.009000, 0.400000, 0.500000, 9.000000, -0.155656, 0.134973
0.009000, 0.400000, 0.625000, 1.000000, -1.302064, 1.930827
0.009000, 0.400000, 0.625000, 3.000000, -0.504188, 0.789947
0.009000, 0.400000, 0.625000, 5.000000, -0.134415, 0.146433
0.009000, 0.400000, 0.625000, 7.000000, -0.108351, 0.150641
0.009000, 0.400000, 0.625000, 9.000000, -0.125974, 0.123107
0.009000, 0.400000, 0.750000, 1.000000, -1.135369, 1.457250
0.009000, 0.400000, 0.750000, 3.000000, -0.476100, 0.918160
0.009000, 0.400000, 0.750000, 5.000000, -0.178353, 0.350210
0.009000, 0.400000, 0.750000, 7.000000, -0.094957, 0.133986
0.009000, 0.400000, 0.750000, 9.000000, -0.153483, 0.130396
0.009000, 0.400000, 0.875000, 1.000000, -1.278276, 1.626522
0.009000, 0.400000, 0.875000, 3.000000, -0.408219, 0.563503
0.009000, 0.400000, 0.875000, 5.000000, -0.108372, 0.150137
0.009000, 0.400000, 0.875000, 7.000000, -0.094390, 0.122178
0.009000, 0.400000, 0.875000, 9.000000, -0.127448, 0.106741
0.009000, 0.400000, 1.000000, 1.000000, -0.902822, 1.260675
0.009000, 0.400000, 1.000000, 3.000000, -0.550261, 0.804338
0.009000, 0.400000, 1.000000, 5.000000, -0.095882, 0.117885
0.009000, 0.400000, 1.000000, 7.000000, -0.082344, 0.114659
0.009000, 0.400000, 1.000000, 9.000000, -0.140087, 0.140675
0.000010, 0.450000, 0.500000, 1.000000, -1.645921, 3.045802
0.000010, 0.450000, 0.500000, 3.000000, -0.368628, 0.630093
0.000010, 0.450000, 0.500000, 5.000000, -0.219424, 0.449861
0.000010, 0.450000, 0.500000, 7.000000, -0.103219, 0.128831
0.000010, 0.450000, 0.500000, 9.000000, -0.137115, 0.118158
0.000010, 0.450000, 0.625000, 1.000000, -1.035396, 1.095042
0.000010, 0.450000, 0.625000, 3.000000, -0.480204, 0.941450
0.000010, 0.450000, 0.625000, 5.000000, -0.130588, 0.229280
0.000010, 0.450000, 0.625000, 7.000000, -0.092077, 0.124565
0.000010, 0.450000, 0.625000, 9.000000, -0.150292, 0.133357
0.000010, 0.450000, 0.750000, 1.000000, -0.904401, 1.231241
0.000010, 0.450000, 0.750000, 3.000000, -0.404134, 0.642154
0.000010, 0.450000, 0.750000, 5.000000, -0.095966, 0.122532
0.000010, 0.450000, 0.750000, 7.000000, -0.070957, 0.094795
0.000010, 0.450000, 0.750000, 9.000000, -0.146205, 0.124236
0.000010, 0.450000, 0.875000, 1.000000, -1.355504, 4.178317
0.000010, 0.450000, 0.875000, 3.000000, -0.359296, 0.659007
0.000010, 0.450000, 0.875000, 5.000000, -0.120558, 0.263035
0.000010, 0.450000, 0.875000, 7.000000, -0.102210, 0.163593
0.000010, 0.450000, 0.875000, 9.000000, -0.123090, 0.112785
0.000010, 0.450000, 1.000000, 1.000000, -0.881338, 1.268393
0.000010, 0.450000, 1.000000, 3.000000, -0.354896, 0.644475
0.000010, 0.450000, 1.000000, 5.000000, -0.102876, 0.127054
0.000010, 0.450000, 1.000000, 7.000000, -0.085858, 0.108695
0.000010, 0.450000, 1.000000, 9.000000, -0.132832, 0.131534
0.002258, 0.450000, 0.500000, 1.000000, -1.275995, 2.117962
0.002258, 0.450000, 0.500000, 3.000000, -0.435624, 0.728124
0.002258, 0.450000, 0.500000, 5.000000, -0.164736, 0.339802
0.002258, 0.450000, 0.500000, 7.000000, -0.113943, 0.126037
0.002258, 0.450000, 0.500000, 9.000000, -0.147039, 0.131708
0.002258, 0.450000, 0.625000, 1.000000, -1.032620, 1.436027
0.002258, 0.450000, 0.625000, 3.000000, -0.396999, 0.603068
0.002258, 0.450000, 0.625000, 5.000000, -0.166754, 0.294637
0.002258, 0.450000, 0.625000, 7.000000, -0.093067, 0.124766
0.002258, 0.450000, 0.625000, 9.000000, -0.124026, 0.119075
0.002258, 0.450000, 0.750000, 1.000000, -0.851335, 1.376237
0.002258, 0.450000, 0.750000, 3.000000, -0.371471, 0.597434
0.002258, 0.450000, 0.750000, 5.000000, -0.145943, 0.294389
0.002258, 0.450000, 0.750000, 7.000000, -0.133619, 0.147399
0.002258, 0.450000, 0.750000, 9.000000, -0.121806, 0.113436
0.002258, 0.450000, 0.875000, 1.000000, -1.309558, 2.364762
0.002258, 0.450000, 0.875000, 3.000000, -0.292508, 0.431449
0.002258, 0.450000, 0.875000, 5.000000, -0.155008, 0.306926
0.002258, 0.450000, 0.875000, 7.000000, -0.078152, 0.089916
0.002258, 0.450000, 0.875000, 9.000000, -0.112850, 0.097606
0.002258, 0.450000, 1.000000, 1.000000, -0.964080, 1.547283
0.002258, 0.450000, 1.000000, 3.000000, -0.440879, 0.798950
0.002258, 0.450000, 1.000000, 5.000000, -0.095700, 0.167440
0.002258, 0.450000, 1.000000, 7.000000, -0.093073, 0.093467
0.002258, 0.450000, 1.000000, 9.000000, -0.127368, 0.123421
0.004505, 0.450000, 0.500000, 1.000000, -1.394412, 1.875456
0.004505, 0.450000, 0.500000, 3.000000, -0.435757, 0.622714
0.004505, 0.450000, 0.500000, 5.000000, -0.206217, 0.350058
0.004505, 0.450000, 0.500000, 7.000000, -0.092058, 0.127587
0.004505, 0.450000, 0.500000, 9.000000, -0.155789, 0.132785
0.004505, 0.450000, 0.625000, 1.000000, -1.290992, 1.741169
0.004505, 0.450000, 0.625000, 3.000000, -0.453043, 0.882181
0.004505, 0.450000, 0.625000, 5.000000, -0.139621, 0.209906
0.004505, 0.450000, 0.625000, 7.000000, -0.094239, 0.118463
0.004505, 0.450000, 0.625000, 9.000000, -0.133770, 0.117810
0.004505, 0.450000, 0.750000, 1.000000, -1.225956, 2.727938
0.004505, 0.450000, 0.750000, 3.000000, -0.301623, 0.495529
0.004505, 0.450000, 0.750000, 5.000000, -0.129809, 0.290197
0.004505, 0.450000, 0.750000, 7.000000, -0.112901, 0.151488
0.004505, 0.450000, 0.750000, 9.000000, -0.113027, 0.105498
0.004505, 0.450000, 0.875000, 1.000000, -0.905847, 1.118379
0.004505, 0.450000, 0.875000, 3.000000, -0.442051, 0.810479
0.004505, 0.450000, 0.875000, 5.000000, -0.118079, 0.203566
0.004505, 0.450000, 0.875000, 7.000000, -0.100550, 0.125915
0.004505, 0.450000, 0.875000, 9.000000, -0.145219, 0.124139
0.004505, 0.450000, 1.000000, 1.000000, -1.064534, 1.650790
0.004505, 0.450000, 1.000000, 3.000000, -0.556006, 0.904412
0.004505, 0.450000, 1.000000, 5.000000, -0.134497, 0.227782
0.004505, 0.450000, 1.000000, 7.000000, -0.078660, 0.082081
0.004505, 0.450000, 1.000000, 9.000000, -0.135889, 0.121850
0.006752, 0.450000, 0.500000, 1.000000, -1.077909, 1.240477
0.006752, 0.450000, 0.500000, 3.000000, -0.572991, 0.895411
0.006752, 0.450000, 0.500000, 5.000000, -0.191634, 0.252762
0.006752, 0.450000, 0.500000, 7.000000, -0.106090, 0.118115
0.006752, 0.450000, 0.500000, 9.000000, -0.141193, 0.168922
0.006752, 0.450000, 0.625000, 1.000000, -1.242086, 1.602272
0.006752, 0.450000, 0.625000, 3.000000, -0.494173, 0.788539
0.006752, 0.450000, 0.625000, 5.000000, -0.209073, 0.391406
0.006752, 0.450000, 0.625000, 7.000000, -0.110341, 0.137170
0.006752, 0.450000, 0.625000, 9.000000, -0.135184, 0.128001
0.006752, 0.450000, 0.750000, 1.000000, -1.344656, 1.981966
0.006752, 0.450000, 0.750000, 3.000000, -0.562226, 0.795532
0.006752, 0.450000, 0.750000, 5.000000, -0.160743, 0.225685
0.006752, 0.450000, 0.750000, 7.000000, -0.091560, 0.128063
0.006752, 0.450000, 0.750000, 9.000000, -0.134601, 0.136161
0.006752, 0.450000, 0.875000, 1.000000, -1.014410, 1.147894
0.006752, 0.450000, 0.875000, 3.000000, -0.343616, 0.509390
0.006752, 0.450000, 0.875000, 5.000000, -0.140147, 0.274553
0.006752, 0.450000, 0.875000, 7.000000, -0.106387, 0.143961
0.006752, 0.450000, 0.875000, 9.000000, -0.130762, 0.107021
0.006752, 0.450000, 1.000000, 1.000000, -0.798525, 1.062591
0.006752, 0.450000, 1.000000, 3.000000, -0.398760, 0.666826
0.006752, 0.450000, 1.000000, 5.000000, -0.126135, 0.172967
0.006752, 0.450000, 1.000000, 7.000000, -0.094930, 0.114889
0.006752, 0.450000, 1.000000, 9.000000, -0.119262, 0.111630
0.009000, 0.450000, 0.500000, 1.000000, -1.225508, 1.395603
0.009000, 0.450000, 0.500000, 3.000000, -0.504356, 0.691872
0.009000, 0.450000, 0.500000, 5.000000, -0.209703, 0.301564
0.009000, 0.450000, 0.500000, 7.000000, -0.136621, 0.269900
0.009000, 0.450000, 0.500000, 9.000000, -0.109479, 0.113670
0.009000, 0.450000, 0.625000, 1.000000, -1.778999, 2.662573
0.009000, 0.450000, 0.625000, 3.000000, -0.417118, 0.623104
0.009000, 0.450000, 0.625000, 5.000000, -0.158642, 0.185805
0.009000, 0.450000, 0.625000, 7.000000, -0.078655, 0.112168
0.009000, 0.450000, 0.625000, 9.000000, -0.144702, 0.140871
0.009000, 0.450000, 0.750000, 1.000000, -1.148168, 1.280421
0.009000, 0.450000, 0.750000, 3.000000, -0.410628, 0.583544
0.009000, 0.450000, 0.750000, 5.000000, -0.142558, 0.199378
0.009000, 0.450000, 0.750000, 7.000000, -0.090044, 0.133002
0.009000, 0.450000, 0.750000, 9.000000, -0.138541, 0.120144
0.009000, 0.450000, 0.875000, 1.000000, -1.103201, 1.598994
0.009000, 0.450000, 0.875000, 3.000000, -0.342079, 0.415382
0.009000, 0.450000, 0.875000, 5.000000, -0.140783, 0.239091
0.009000, 0.450000, 0.875000, 7.000000, -0.085441, 0.181215
0.009000, 0.450000, 0.875000, 9.000000, -0.140044, 0.116809
0.009000, 0.450000, 1.000000, 1.000000, -0.823546, 1.248314
0.009000, 0.450000, 1.000000, 3.000000, -0.516944, 0.648725
0.009000, 0.450000, 1.000000, 5.000000, -0.177689, 0.445408
0.009000, 0.450000, 1.000000, 7.000000, -0.091608, 0.118504
0.009000, 0.450000, 1.000000, 9.000000, -0.141520, 0.120200
0.000010, 0.500000, 0.500000, 1.000000, -1.629971, 3.758198
0.000010, 0.500000, 0.500000, 3.000000, -0.339454, 0.473874
0.000010, 0.500000, 0.500000, 5.000000, -0.139320, 0.168511
0.000010, 0.500000, 0.500000, 7.000000, -0.108307, 0.201411
0.000010, 0.500000, 0.500000, 9.000000, -0.134533, 0.128973
0.000010, 0.500000, 0.625000, 1.000000, -1.149513, 1.430697
0.000010, 0.500000, 0.625000, 3.000000, -0.376856, 0.627019
0.000010, 0.500000, 0.625000, 5.000000, -0.181379, 0.298099
0.000010, 0.500000, 0.625000, 7.000000, -0.100740, 0.153053
0.000010, 0.500000, 0.625000, 9.000000, -0.116015, 0.117992
0.000010, 0.500000, 0.750000, 1.000000, -1.224099, 1.957763
0.000010, 0.500000, 0.750000, 3.000000, -0.569971, 1.009501
0.000010, 0.500000, 0.750000, 5.000000, -0.150040, 0.304508
0.000010, 0.500000, 0.750000, 7.000000, -0.104660, 0.156685
0.000010, 0.500000, 0.750000, 9.000000, -0.115348, 0.113722
0.000010, 0.500000, 0.875000, 1.000000, -1.213465, 2.426326
0.000010, 0.500000, 0.875000, 3.000000, -0.399247, 0.846213
0.000010, 0.500000, 0.875000, 5.000000, -0.132411, 0.172475
0.000010, 0.500000, 0.875000, 7.000000, -0.082059, 0.108046
0.000010, 0.500000, 0.875000, 9.000000, -0.113548, 0.110257
0.000010, 0.500000, 1.000000, 1.000000, -1.286117, 1.994965
0.000010, 0.500000, 1.000000, 3.000000, -0.246411, 0.317219
0.000010, 0.500000, 1.000000, 5.000000, -0.148677, 0.492962
0.000010, 0.500000, 1.000000, 7.000000, -0.077166, 0.091199
0.000010, 0.500000, 1.000000, 9.000000, -0.124253, 0.111529
0.002258, 0.500000, 0.500000, 1.000000, -1.665757, 2.034433
0.002258, 0.500000, 0.500000, 3.000000, -0.536352, 0.848324
0.002258, 0.500000, 0.500000, 5.000000, -0.153101, 0.175040
0.002258, 0.500000, 0.500000, 7.000000, -0.130245, 0.168527
0.002258, 0.500000, 0.500000, 9.000000, -0.146207, 0.139723
0.002258, 0.500000, 0.625000, 1.000000, -1.307514, 1.435871
0.002258, 0.500000, 0.625000, 3.000000, -0.460704, 0.781025
0.002258, 0.500000, 0.625000, 5.000000, -0.130929, 0.153499
0.002258, 0.500000, 0.625000, 7.000000, -0.110199, 0.130970
0.002258, 0.500000, 0.625000, 9.000000, -0.127003, 0.143469
0.002258, 0.500000, 0.750000, 1.000000, -1.024963, 1.292927
0.002258, 0.500000, 0.750000, 3.000000, -0.470316, 0.767612
0.002258, 0.500000, 0.750000, 5.000000, -0.142348, 0.313311
0.002258, 0.500000, 0.750000, 7.000000, -0.063220, 0.094016
0.002258, 0.500000, 0.750000, 9.000000, -0.128526, 0.103687
0.002258, 0.500000, 0.875000, 1.000000, -1.029225, 1.539633
0.002258, 0.500000, 0.875000, 3.000000, -0.466339, 0.954309
0.002258, 0.500000, 0.875000, 5.000000, -0.129706, 0.205483
0.002258, 0.500000, 0.875000, 7.000000, -0.074857, 0.087450
0.002258, 0.500000, 0.875000, 9.000000, -0.140493, 0.119102
0.002258, 0.500000, 1.000000, 1.000000, -1.018790, 1.529011
0.002258, 0.500000, 1.000000, 3.000000, -0.422745, 0.959828
0.002258, 0.500000, 1.000000, 5.000000, -0.124153, 0.260769
0.002258, 0.500000, 1.000000, 7.000000, -0.094030, 0.143033
0.002258, 0.500000, 1.000000, 9.000000, -0.119127, 0.105915
0.004505, 0.500000, 0.500000, 1.000000, -1.474472, 2.137309
0.004505, 0.500000, 0.500000, 3.000000, -0.575789, 0.804276
0.004505, 0.500000, 0.500000, 5.000000, -0.198929, 0.272611
0.004505, 0.500000, 0.500000, 7.000000, -0.111722, 0.134632
0.004505, 0.500000, 0.500000, 9.000000, -0.152220, 0.136370
0.004505, 0.500000, 0.625000, 1.000000, -1.214603, 1.453948
0.004505, 0.500000, 0.625000, 3.000000, -0.437374, 0.624309
0.004505, 0.500000, 0.625000, 5.000000, -0.138812, 0.196037
0.004505, 0.500000, 0.625000, 7.000000, -0.128705, 0.336042
0.004505, 0.500000, 0.625000, 9.000000, -0.156950, 0.130479
0.004505, 0.500000, 0.750000, 1.000000, -1.162001, 1.562312
0.004505, 0.500000, 0.750000, 3.000000, -0.685439, 1.040260
0.004505, 0.500000, 0.750000, 5.000000, -0.163009, 0.242528
0.004505, 0.500000, 0.750000, 7.000000, -0.080695, 0.091537
0.004505, 0.500000, 0.750000, 9.000000, -0.137972, 0.126655
0.004505, 0.500000, 0.875000, 1.000000, -1.146543, 1.309763
0.004505, 0.500000, 0.875000, 3.000000, -0.405601, 0.620556
0.004505, 0.500000, 0.875000, 5.000000, -0.160178, 0.268500
0.004505, 0.500000, 0.875000, 7.000000, -0.076927, 0.098288
0.004505, 0.500000, 0.875000, 9.000000, -0.156192, 0.130505
0.004505, 0.500000, 1.000000, 1.000000, -1.001286, 1.299097
0.004505, 0.500000, 1.000000, 3.000000, -0.372967, 0.596790
0.004505, 0.500000, 1.000000, 5.000000, -0.109605, 0.171320
0.004505, 0.500000, 1.000000, 7.000000, -0.082440, 0.114740
0.004505, 0.500000, 1.000000, 9.000000, -0.140953, 0.114663
0.006752, 0.500000, 0.500000, 1.000000, -1.371191, 2.008609
0.006752, 0.500000, 0.500000, 3.000000, -0.539125, 0.741749
0.006752, 0.500000, 0.500000, 5.000000, -0.214520, 0.307125
0.006752, 0.500000, 0.500000, 7.000000, -0.138043, 0.241914
0.006752, 0.500000, 0.500000, 9.000000, -0.116242, 0.121746
0.006752, 0.500000, 0.625000, 1.000000, -1.055016, 1.365630
0.006752, 0.500000, 0.625000, 3.000000, -0.501323, 0.871656
0.006752, 0.500000, 0.625000, 5.000000, -0.154588, 0.223351
0.006752, 0.500000, 0.625000, 7.000000, -0.110003, 0.183442
0.006752, 0.500000, 0.625000, 9.000000, -0.140257, 0.132377
0.006752, 0.500000, 0.750000, 1.000000, -1.193317, 1.552513
0.006752, 0.500000, 0.750000, 3.000000, -0.373698, 0.576236
0.006752, 0.500000, 0.750000, 5.000000, -0.194445, 0.346019
0.006752, 0.500000, 0.750000, 7.000000, -0.121687, 0.141738
0.006752, 0.500000, 0.750000, 9.000000, -0.122518, 0.115444
0.006752, 0.500000, 0.875000, 1.000000, -1.351502, 1.601966
0.006752, 0.500000, 0.875000, 3.000000, -0.368423, 0.519916
0.006752, 0.500000, 0.875000, 5.000000, -0.143279, 0.175421
0.006752, 0.500000, 0.875000, 7.000000, -0.098222, 0.115093
0.006752, 0.500000, 0.875000, 9.000000, -0.128453, 0.115260
0.006752, 0.500000, 1.000000, 1.000000, -1.156417, 1.547175
0.006752, 0.500000, 1.000000, 3.000000, -0.336095, 0.501523
0.006752, 0.500000, 1.000000, 5.000000, -0.136065, 0.168025
0.006752, 0.500000, 1.000000, 7.000000, -0.081156, 0.101719
0.006752, 0.500000, 1.000000, 9.000000, -0.117965, 0.120067
0.009000, 0.500000, 0.500000, 1.000000, -1.515582, 1.694460
0.009000, 0.500000, 0.500000, 3.000000, -0.473303, 0.731915
0.009000, 0.500000, 0.500000, 5.000000, -0.169620, 0.188715
0.009000, 0.500000, 0.500000, 7.000000, -0.121573, 0.143293
0.009000, 0.500000, 0.500000, 9.000000, -0.139143, 0.139545
0.009000, 0.500000, 0.625000, 1.000000, -1.694122, 3.150331
0.009000, 0.500000, 0.625000, 3.000000, -0.466392, 0.598313
0.009000, 0.500000, 0.625000, 5.000000, -0.213800, 0.276094
0.009000, 0.500000, 0.625000, 7.000000, -0.117338, 0.214158
0.009000, 0.500000, 0.625000, 9.000000, -0.142614, 0.128804
0.009000, 0.500000, 0.750000, 1.000000, -0.945111, 1.279231
0.009000, 0.500000, 0.750000, 3.000000, -0.549051, 0.903446
0.009000, 0.500000, 0.750000, 5.000000, -0.204894, 0.347348
0.009000, 0.500000, 0.750000, 7.000000, -0.115977, 0.114857
0.009000, 0.500000, 0.750000, 9.000000, -0.130732, 0.114425
0.009000, 0.500000, 0.875000, 1.000000, -1.239761, 2.055965
0.009000, 0.500000, 0.875000, 3.000000, -0.594054, 1.093970
0.009000, 0.500000, 0.875000, 5.000000, -0.185524, 0.336721
0.009000, 0.500000, 0.875000, 7.000000, -0.102386, 0.121390
0.009000, 0.500000, 0.875000, 9.000000, -0.134032, 0.131350
0.009000, 0.500000, 1.000000, 1.000000, -1.267556, 2.328132
0.009000, 0.500000, 1.000000, 3.000000, -0.415131, 0.652176
0.009000, 0.500000, 1.000000, 5.000000, -0.147298, 0.215623
0.009000, 0.500000, 1.000000, 7.000000, -0.073665, 0.088760
0.009000, 0.500000, 1.000000, 9.000000, -0.141960, 0.121380
0.000010, 0.550000, 0.500000, 1.000000, -1.681054, 1.879410
0.000010, 0.550000, 0.500000, 3.000000, -0.586346, 0.975752
0.000010, 0.550000, 0.500000, 5.000000, -0.176628, 0.349375
0.000010, 0.550000, 0.500000, 7.000000, -0.102300, 0.144133
0.000010, 0.550000, 0.500000, 9.000000, -0.125164, 0.120819
0.000010, 0.550000, 0.625000, 1.000000, -1.155657, 1.888581
0.000010, 0.550000, 0.625000, 3.000000, -0.530156, 0.902264
0.000010, 0.550000, 0.625000, 5.000000, -0.148698, 0.187787
0.000010, 0.550000, 0.625000, 7.000000, -0.119608, 0.167975
0.000010, 0.550000, 0.625000, 9.000000, -0.137762, 0.145600
0.000010, 0.550000, 0.750000, 1.000000, -1.079499, 1.611630
0.000010, 0.550000, 0.750000, 3.000000, -0.370043, 0.696481
0.000010, 0.550000, 0.750000, 5.000000, -0.103710, 0.150699
0.000010, 0.550000, 0.750000, 7.000000, -0.116740, 0.233551
0.000010, 0.550000, 0.750000, 9.000000, -0.126549, 0.163083
0.000010, 0.550000, 0.875000, 1.000000, -1.082998, 1.592263
0.000010, 0.550000, 0.875000, 3.000000, -0.397194, 0.709333
0.000010, 0.550000, 0.875000, 5.000000, -0.133557, 0.330494
0.000010, 0.550000, 0.875000, 7.000000, -0.097678, 0.136261
0.000010, 0.550000, 0.875000, 9.000000, -0.113926, 0.130800
0.000010, 0.550000, 1.000000, 1.000000, -0.963340, 1.565927
0.000010, 0.550000, 1.000000, 3.000000, -0.553309, 0.933022
0.000010, 0.550000, 1.000000, 5.000000, -0.087077, 0.148643
0.000010, 0.550000, 1.000000, 7.000000, -0.066165, 0.080467
0.000010, 0.550000, 1.000000, 9.000000, -0.115300, 0.104633
